schema_version,record_id,source_event_id,symbol,timestamp,received_at,open,high,low,close,volume,currency,interval,regime,source,is_synthetic
1.0.0,7a2f1f34-8330-5692-ae8a-fad4c2a91a22,synthetic:1.0.0:QTECH:2023-02-03,QTECH,2023-02-03T21:00:00Z,2023-02-03T21:02:00Z,99.690222,100.021516,98.032454,98.359325,3870670,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,aa5e2542-4e33-509f-adeb-f8787daca152,synthetic:1.0.0:QGOLD:2023-02-03,QGOLD,2023-02-03T21:00:00Z,2023-02-03T21:02:00Z,173.389597,174.388699,172.873665,173.871334,1414091,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,0cfd8236-9614-5266-b5cc-ce4c8708c938,synthetic:1.0.0:QWTI:2023-02-03,QWTI,2023-02-03T21:00:00Z,2023-02-03T21:02:00Z,75.442640,76.451066,75.113672,76.119148,2468642,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,0625a1db-fa70-5bb4-abdb-cd7ff90bb931,synthetic:1.0.0:QCASH:2023-02-03,QCASH,2023-02-03T21:00:00Z,2023-02-03T21:02:00Z,100.104132,100.144042,100.067231,100.107140,526434,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,c04a093a-e869-5fe9-863b-37c647476e17,synthetic:1.0.0:QTECH:2023-02-06,QTECH,2023-02-06T21:00:00Z,2023-02-06T21:02:00Z,98.286620,98.898908,96.968837,97.576702,3211827,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,332e6fba-4f11-5bbe-89f9-f6f6e640991b,synthetic:1.0.0:QGOLD:2023-02-06,QGOLD,2023-02-06T21:00:00Z,2023-02-06T21:02:00Z,173.739163,174.054634,172.138252,172.451384,2223204,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,63349a09-8384-5655-88d8-edfbc6c7dcd4,synthetic:1.0.0:QWTI:2023-02-06,QWTI,2023-02-06T21:00:00Z,2023-02-06T21:02:00Z,76.269637,76.598910,75.761787,76.090286,1345034,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,126dc194-ec42-5b25-be0e-5f9025a1ebda,synthetic:1.0.0:QCASH:2023-02-06,QCASH,2023-02-06T21:00:00Z,2023-02-06T21:02:00Z,100.105601,100.147205,100.066818,100.108421,608964,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,e12377ba-a39c-52a2-a7a0-5824cce130e6,synthetic:1.0.0:QTECH:2023-02-07,QTECH,2023-02-07T21:00:00Z,2023-02-07T21:02:00Z,97.572169,98.487539,97.291478,98.205028,3018551,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,cecf829f-1dbe-5bb4-bbc6-2cc8eca16f99,synthetic:1.0.0:QGOLD:2023-02-07,QGOLD,2023-02-07T21:00:00Z,2023-02-07T21:02:00Z,172.420146,173.796898,171.845518,173.219605,1561288,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,dcace1a8-b4c5-5701-8490-e4f1ea1588f7,synthetic:1.0.0:QWTI:2023-02-07,QWTI,2023-02-07T21:00:00Z,2023-02-07T21:02:00Z,76.099115,77.634632,75.769588,77.299905,2959795,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,f545def0-703e-54c0-bb22-c9205474c804,synthetic:1.0.0:QCASH:2023-02-07,QCASH,2023-02-07T21:00:00Z,2023-02-07T21:02:00Z,100.107461,100.152509,100.068783,100.113828,763057,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,0df3ae68-f0b6-5997-8566-50df382ab6d4,synthetic:1.0.0:QTECH:2023-02-08,QTECH,2023-02-08T21:00:00Z,2023-02-08T21:02:00Z,98.131962,98.358838,97.608699,97.834888,2660313,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,304b315d-2f19-58b5-adf1-43f7946d8ac5,synthetic:1.0.0:QGOLD:2023-02-08,QGOLD,2023-02-08T21:00:00Z,2023-02-08T21:02:00Z,173.137447,173.665785,172.629320,173.157599,991966,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,e3c8ca50-98e8-5aad-9296-25531175d437,synthetic:1.0.0:QWTI:2023-02-08,QWTI,2023-02-08T21:00:00Z,2023-02-08T21:02:00Z,77.436411,78.479465,77.013537,78.053224,2684026,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,4f3f717a-a3c4-504c-ae60-cca4a220fa02,synthetic:1.0.0:QCASH:2023-02-08,QCASH,2023-02-08T21:00:00Z,2023-02-08T21:02:00Z,100.114562,100.156713,100.077151,100.119301,776105,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,93caa987-f1b5-5ced-a0d0-2819f53579b4,synthetic:1.0.0:QTECH:2023-02-09,QTECH,2023-02-09T21:00:00Z,2023-02-09T21:02:00Z,97.813431,98.150300,97.523637,97.860367,1812732,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,a90efa03-4fa9-5004-b620-8ede2024ae01,synthetic:1.0.0:QGOLD:2023-02-09,QGOLD,2023-02-09T21:00:00Z,2023-02-09T21:02:00Z,173.132838,173.469285,172.330173,172.665711,1493860,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,38ad3c32-3402-5ff6-949d-fed4df351ade,synthetic:1.0.0:QWTI:2023-02-09,QWTI,2023-02-09T21:00:00Z,2023-02-09T21:02:00Z,78.140152,79.859142,77.502624,79.212862,2746242,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,dbd6c92e-9584-51a3-a90c-1994b9963f32,synthetic:1.0.0:QCASH:2023-02-09,QCASH,2023-02-09T21:00:00Z,2023-02-09T21:02:00Z,100.118859,100.164790,100.079722,100.125651,970102,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,bbd8f4ab-2346-5e6c-9259-ca8d70c25236,synthetic:1.0.0:QTECH:2023-02-10,QTECH,2023-02-10T21:00:00Z,2023-02-10T21:02:00Z,97.924226,98.139277,96.542413,96.754897,4284047,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,b85b2377-3e92-5cb2-8ad4-bba40fc21e82,synthetic:1.0.0:QGOLD:2023-02-10,QGOLD,2023-02-10T21:00:00Z,2023-02-10T21:02:00Z,172.590160,172.943523,171.615185,171.967272,1474769,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,d3cbe2be-466a-5d89-9388-f3b84682bd30,synthetic:1.0.0:QWTI:2023-02-10,QWTI,2023-02-10T21:00:00Z,2023-02-10T21:02:00Z,79.262212,79.713003,79.035787,79.485939,1743662,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,b230599c-54a9-5f4d-ab84-12175de9296f,synthetic:1.0.0:QCASH:2023-02-10,QCASH,2023-02-10T21:00:00Z,2023-02-10T21:02:00Z,100.124346,100.164293,100.087692,100.127638,551568,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,e8dae6df-0fe4-5e0c-92c0-fdf1cd343c2d,synthetic:1.0.0:QTECH:2023-02-13,QTECH,2023-02-13T21:00:00Z,2023-02-13T21:02:00Z,96.768722,97.089659,96.500830,96.821621,1903785,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,129b0465-5eac-5fd7-9c86-e25c24836aee,synthetic:1.0.0:QGOLD:2023-02-13,QGOLD,2023-02-13T21:00:00Z,2023-02-13T21:02:00Z,171.975028,172.391789,170.121279,170.534549,2232059,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,fda84e5d-b1de-559f-9259-cb2e65a141c4,synthetic:1.0.0:QWTI:2023-02-13,QWTI,2023-02-13T21:00:00Z,2023-02-13T21:02:00Z,79.444070,81.177263,79.096293,80.823447,3294442,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,9cb74f8f-0b49-51a6-bfe4-4435136e4209,synthetic:1.0.0:QCASH:2023-02-13,QCASH,2023-02-13T21:00:00Z,2023-02-13T21:02:00Z,100.127628,100.171511,100.090563,100.134445,756500,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,f5c74cb6-2461-5710-b6aa-a82e4f5ac22a,synthetic:1.0.0:QTECH:2023-02-14,QTECH,2023-02-14T21:00:00Z,2023-02-14T21:02:00Z,96.680461,97.202357,96.165647,96.687505,2097432,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,660d07d7-0f12-51e4-982a-1efca7f5c98e,synthetic:1.0.0:QGOLD:2023-02-14,QGOLD,2023-02-14T21:00:00Z,2023-02-14T21:02:00Z,170.490821,171.629500,169.888826,171.025617,1303750,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,f646ba28-c337-572e-8166-23def053177a,synthetic:1.0.0:QWTI:2023-02-14,QWTI,2023-02-14T21:00:00Z,2023-02-14T21:02:00Z,80.921840,82.147892,80.695127,81.918387,2560214,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,4af29e5f-0bcd-511b-b6ad-c38e4bb995ea,synthetic:1.0.0:QCASH:2023-02-14,QCASH,2023-02-14T21:00:00Z,2023-02-14T21:02:00Z,100.134006,100.176312,100.096708,100.139013,899225,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,84080cad-35a4-5122-b5a9-1072dd33b119,synthetic:1.0.0:QTECH:2023-02-15,QTECH,2023-02-15T21:00:00Z,2023-02-15T21:02:00Z,96.814182,97.103431,96.367851,96.656629,1848157,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,8e1f4d33-b3e7-5a0f-8d34-fb8e8f8b2221,synthetic:1.0.0:QGOLD:2023-02-15,QGOLD,2023-02-15T21:00:00Z,2023-02-15T21:02:00Z,171.010882,171.329994,170.037327,170.355216,1587776,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,8526aeaa-fc16-5c91-be3b-0e4e02cdf26e,synthetic:1.0.0:QWTI:2023-02-15,QWTI,2023-02-15T21:00:00Z,2023-02-15T21:02:00Z,81.905193,82.580657,81.352151,82.026795,1319910,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,fa751cc3-2f6a-5bab-997e-6ea52e6f66e6,synthetic:1.0.0:QCASH:2023-02-15,QCASH,2023-02-15T21:00:00Z,2023-02-15T21:02:00Z,100.137093,100.181422,100.099049,100.143376,839684,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,a29ce0e1-25a6-59b1-bc6a-eeb1f21bee3e,synthetic:1.0.0:QTECH:2023-02-16,QTECH,2023-02-16T21:00:00Z,2023-02-16T21:02:00Z,96.756153,97.190718,94.728937,95.156317,4261293,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,6e37674b-6e97-5e43-88f6-4127cadc2ad3,synthetic:1.0.0:QGOLD:2023-02-16,QGOLD,2023-02-16T21:00:00Z,2023-02-16T21:02:00Z,170.151069,171.958460,169.735649,171.539650,2300784,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,5719b1c6-cafa-5adf-aa26-6b8ae4984416,synthetic:1.0.0:QWTI:2023-02-16,QWTI,2023-02-16T21:00:00Z,2023-02-16T21:02:00Z,82.171225,82.480134,80.983874,81.289468,2407782,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,678973d1-249a-5430-90a2-71bbd0213281,synthetic:1.0.0:QCASH:2023-02-16,QCASH,2023-02-16T21:00:00Z,2023-02-16T21:02:00Z,100.144577,100.187393,100.105075,100.147890,867658,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,cc034f93-c090-5e58-b1b7-6cfc806d64fe,synthetic:1.0.0:QTECH:2023-02-17,QTECH,2023-02-17T21:00:00Z,2023-02-17T21:02:00Z,95.267914,96.299721,94.972003,96.001532,3557093,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,6d4a9a9f-eb2a-524e-962a-bd8de8c44d6d,synthetic:1.0.0:QGOLD:2023-02-17,QGOLD,2023-02-17T21:00:00Z,2023-02-17T21:02:00Z,171.553939,171.874308,171.261816,171.582137,1023751,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,f060e418-ca02-59c2-8980-a792a16b39ae,synthetic:1.0.0:QWTI:2023-02-17,QWTI,2023-02-17T21:00:00Z,2023-02-17T21:02:00Z,81.234657,82.237481,80.963104,81.963493,2026146,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,5e7d51e2-0606-5a9b-aaac-b5e4cbacd496,synthetic:1.0.0:QCASH:2023-02-17,QCASH,2023-02-17T21:00:00Z,2023-02-17T21:02:00Z,100.147502,100.187588,100.110700,100.150785,657751,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,5dae1c84-e0c7-5973-91d4-a103202d27be,synthetic:1.0.0:QTECH:2023-02-20,QTECH,2023-02-20T21:00:00Z,2023-02-20T21:02:00Z,95.698435,96.228925,95.328497,95.858368,2389333,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,da1259c7-9b25-518a-9ae3-03029a1f432b,synthetic:1.0.0:QGOLD:2023-02-20,QGOLD,2023-02-20T21:00:00Z,2023-02-20T21:02:00Z,171.467234,173.032454,171.199413,172.762610,1936423,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,8ddfad10-9643-550f-b2f9-741d7f628f17,synthetic:1.0.0:QWTI:2023-02-20,QWTI,2023-02-20T21:00:00Z,2023-02-20T21:02:00Z,81.897421,82.172896,81.124311,81.398107,2239664,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,ae34e9e0-3826-59ed-9d42-3404deaf15ac,synthetic:1.0.0:QCASH:2023-02-20,QCASH,2023-02-20T21:00:00Z,2023-02-20T21:02:00Z,100.150327,100.193829,100.111493,100.154993,760065,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,beab79f8-9841-53c7-a724-872fb7076601,synthetic:1.0.0:QTECH:2023-02-21,QTECH,2023-02-21T21:00:00Z,2023-02-21T21:02:00Z,95.948207,96.188260,95.718372,95.958401,2053464,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,8bcb538d-f101-5584-a1d3-554af95e0e87,synthetic:1.0.0:QGOLD:2023-02-21,QGOLD,2023-02-21T21:00:00Z,2023-02-21T21:02:00Z,172.556279,173.297839,172.274992,173.015803,1090650,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,4c854581-dc5b-564d-90a1-599fbe4b1e46,synthetic:1.0.0:QWTI:2023-02-21,QWTI,2023-02-21T21:00:00Z,2023-02-21T21:02:00Z,81.342708,81.796326,80.835155,81.288470,1359625,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,cea9c7fe-6f83-558a-8eec-da0b9e95f756,synthetic:1.0.0:QCASH:2023-02-21,QCASH,2023-02-21T21:00:00Z,2023-02-21T21:02:00Z,100.154137,100.198257,100.117479,100.161596,909649,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,bf8ca6d2-abc0-5537-bccb-8446f943fb2f,synthetic:1.0.0:QTECH:2023-02-22,QTECH,2023-02-22T21:00:00Z,2023-02-22T21:02:00Z,95.994305,97.472898,95.516542,96.990179,3836201,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,73b674cd-f9f1-52fe-91cc-a102a3045df1,synthetic:1.0.0:QGOLD:2023-02-22,QGOLD,2023-02-22T21:00:00Z,2023-02-22T21:02:00Z,173.109720,175.602729,172.820814,175.310151,2517405,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,3e29e06d-0f69-5fd8-8ea0-04af73fca7fb,synthetic:1.0.0:QWTI:2023-02-22,QWTI,2023-02-22T21:00:00Z,2023-02-22T21:02:00Z,81.281957,81.653868,80.248634,80.617505,2230546,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,6dabd3f6-1693-5786-bf69-feed2ac2d60d,synthetic:1.0.0:QCASH:2023-02-22,QCASH,2023-02-22T21:00:00Z,2023-02-22T21:02:00Z,100.159713,100.210678,100.119770,100.170730,872611,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,f4e7ca72-8b0a-5a0f-b93c-60189445394d,synthetic:1.0.0:QTECH:2023-02-23,QTECH,2023-02-23T21:00:00Z,2023-02-23T21:02:00Z,97.103335,97.525010,96.401273,96.821725,2081175,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,7b830d29-468a-5fa1-b7d0-548dc4189d76,synthetic:1.0.0:QGOLD:2023-02-23,QGOLD,2023-02-23T21:00:00Z,2023-02-23T21:02:00Z,175.451586,175.890731,174.620066,175.058227,1063566,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,33650233-6a21-51b8-b79e-fcd72a4e7f12,synthetic:1.0.0:QWTI:2023-02-23,QWTI,2023-02-23T21:00:00Z,2023-02-23T21:02:00Z,80.415659,81.150729,80.066431,80.799832,1603185,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,79607583-1d05-58b9-973b-3c236c7d5e46,synthetic:1.0.0:QCASH:2023-02-23,QCASH,2023-02-23T21:00:00Z,2023-02-23T21:02:00Z,100.170583,100.215685,100.130772,100.175872,780399,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,f4933533-65f1-54a5-9b9c-a07ac6e21331,synthetic:1.0.0:QTECH:2023-02-24,QTECH,2023-02-24T21:00:00Z,2023-02-24T21:02:00Z,96.776766,97.141786,95.531198,95.892883,3841400,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,ed49ecac-0dd1-52c8-aaca-4d2f139a94d9,synthetic:1.0.0:QGOLD:2023-02-24,QGOLD,2023-02-24T21:00:00Z,2023-02-24T21:02:00Z,175.203267,175.731129,173.501461,174.025776,1284389,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,8335e735-ee26-50be-ab28-fb9f15d6dc80,synthetic:1.0.0:QWTI:2023-02-24,QWTI,2023-02-24T21:00:00Z,2023-02-24T21:02:00Z,80.789262,81.140973,80.562792,80.914153,1390752,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,852b0a86-3a7c-540b-ae40-df4090b3d6c3,synthetic:1.0.0:QCASH:2023-02-24,QCASH,2023-02-24T21:00:00Z,2023-02-24T21:02:00Z,100.176181,100.216766,100.139272,100.179856,711418,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,69deb44d-84a8-5d8e-b87c-d5469ab2201c,synthetic:1.0.0:QTECH:2023-02-27,QTECH,2023-02-27T21:00:00Z,2023-02-27T21:02:00Z,96.011078,96.561834,95.567723,96.117985,2366495,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,4010a6cd-5fa8-5da7-b6bc-085dd8125d0f,synthetic:1.0.0:QGOLD:2023-02-27,QGOLD,2023-02-27T21:00:00Z,2023-02-27T21:02:00Z,174.021699,174.495252,172.212568,172.682477,1987521,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,f8097d33-0f42-59f9-a0b4-86cef18a1f03,synthetic:1.0.0:QWTI:2023-02-27,QWTI,2023-02-27T21:00:00Z,2023-02-27T21:02:00Z,81.066023,81.607219,78.776068,79.305511,3318033,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,fc01dd25-56ae-5b03-b95d-0d7b0dd5f1c0,synthetic:1.0.0:QCASH:2023-02-27,QCASH,2023-02-27T21:00:00Z,2023-02-27T21:02:00Z,100.180993,100.222731,100.143374,100.185110,929738,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,5ea677b3-949c-5b95-81bc-9f9755282b2e,synthetic:1.0.0:QTECH:2023-02-28,QTECH,2023-02-28T21:00:00Z,2023-02-28T21:02:00Z,96.117050,96.348502,95.089685,95.319215,3662474,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,cd7f84b4-d730-55c3-840a-602f872cf644,synthetic:1.0.0:QGOLD:2023-02-28,QGOLD,2023-02-28T21:00:00Z,2023-02-28T21:02:00Z,172.640967,172.993038,171.744924,172.095883,1487953,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,a28af67e-45ad-5f07-bb0c-76dcf6fd0f26,synthetic:1.0.0:QWTI:2023-02-28,QWTI,2023-02-28T21:00:00Z,2023-02-28T21:02:00Z,79.426479,79.855849,78.671406,79.099006,1505568,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,e9bb95bd-59bd-5a2f-b25a-6dec400266ab,synthetic:1.0.0:QCASH:2023-02-28,QCASH,2023-02-28T21:00:00Z,2023-02-28T21:02:00Z,100.184353,100.227056,100.147464,100.190164,850085,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,8888368a-10ca-5201-96bd-769d4e7286b7,synthetic:1.0.0:QTECH:2023-03-01,QTECH,2023-03-01T21:00:00Z,2023-03-01T21:02:00Z,95.318619,95.604754,93.721126,94.003313,4390786,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,6771a072-1723-5e7b-ba35-03dfc0a27623,synthetic:1.0.0:QGOLD:2023-03-01,QGOLD,2023-03-01T21:00:00Z,2023-03-01T21:02:00Z,171.822602,173.580150,171.328156,173.082079,1666939,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,69d7ce45-7eb2-5424-a328-9d6edf5dfe3e,synthetic:1.0.0:QWTI:2023-03-01,QWTI,2023-03-01T21:00:00Z,2023-03-01T21:02:00Z,78.975476,79.507304,78.718911,79.249848,1601465,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,253dce52-fe8a-5ce6-80be-f83462f7aefb,synthetic:1.0.0:QCASH:2023-03-01,QCASH,2023-03-01T21:00:00Z,2023-03-01T21:02:00Z,100.191150,100.234226,100.154084,100.197158,874260,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,2d79aba9-1e71-57f2-989c-4c628bdc8119,synthetic:1.0.0:QTECH:2023-03-02,QTECH,2023-03-02T21:00:00Z,2023-03-02T21:02:00Z,94.072831,94.627742,93.862369,94.416512,2793891,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,50e1b99b-6521-581f-a1b0-65144756c476,synthetic:1.0.0:QGOLD:2023-03-02,QGOLD,2023-03-02T21:00:00Z,2023-03-02T21:02:00Z,173.172917,173.487467,172.843741,173.158265,939070,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,3d333614-35d2-5df1-9285-e1245945acf9,synthetic:1.0.0:QWTI:2023-03-02,QWTI,2023-03-02T21:00:00Z,2023-03-02T21:02:00Z,79.338960,79.930573,78.485124,79.074767,1594996,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,fcaf3436-bc02-5448-a842-b28005e5867e,synthetic:1.0.0:QCASH:2023-03-02,QCASH,2023-03-02T21:00:00Z,2023-03-02T21:02:00Z,100.196849,100.239843,100.159583,100.202574,914245,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,03be27a4-8625-5b26-88fc-d22f5a088fcb,synthetic:1.0.0:QTECH:2023-03-03,QTECH,2023-03-03T21:00:00Z,2023-03-03T21:02:00Z,94.403428,94.836248,93.903696,94.336209,2149560,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,b2e9d98b-e595-5dad-ae1b-b58c959c8878,synthetic:1.0.0:QGOLD:2023-03-03,QGOLD,2023-03-03T21:00:00Z,2023-03-03T21:02:00Z,173.036520,174.533146,172.631818,174.125896,1838568,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,76b89ec9-4bc7-5d28-abcd-208b3dccbf6f,synthetic:1.0.0:QWTI:2023-03-03,QWTI,2023-03-03T21:00:00Z,2023-03-03T21:02:00Z,79.211829,79.495993,76.790550,77.067019,4009619,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,dd362623-b27c-5a62-b364-1c63dad53e82,synthetic:1.0.0:QCASH:2023-03-03,QCASH,2023-03-03T21:00:00Z,2023-03-03T21:02:00Z,100.203010,100.244061,100.165219,100.206269,839076,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,c255cf18-6118-5536-b313-8e463681337e,synthetic:1.0.0:QTECH:2023-03-06,QTECH,2023-03-06T21:00:00Z,2023-03-06T21:02:00Z,94.296157,95.568588,94.050220,95.319981,3715805,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,bba5c174-c929-5d61-a9db-94160719405c,synthetic:1.0.0:QGOLD:2023-03-06,QGOLD,2023-03-06T21:00:00Z,2023-03-06T21:02:00Z,174.261709,174.788849,173.133827,173.659143,1374514,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,f04c85a9-624d-5dd0-886f-b81a3334fbba,synthetic:1.0.0:QWTI:2023-03-06,QWTI,2023-03-06T21:00:00Z,2023-03-06T21:02:00Z,77.189076,77.516415,75.867987,76.191094,2427714,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,23723216-ed44-554f-9bad-a06acbac5ac5,synthetic:1.0.0:QCASH:2023-03-06,QCASH,2023-03-06T21:00:00Z,2023-03-06T21:02:00Z,100.206593,100.248850,100.168747,100.211002,748937,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,dddb2109-45fc-5bc8-ae61-fcfeaa95390c,synthetic:1.0.0:QTECH:2023-03-07,QTECH,2023-03-07T21:00:00Z,2023-03-07T21:02:00Z,95.364391,95.604337,94.656475,94.895241,2611722,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,6066bcf7-7ea6-51ad-bd55-d775705f1e5e,synthetic:1.0.0:QGOLD:2023-03-07,QGOLD,2023-03-07T21:00:00Z,2023-03-07T21:02:00Z,173.736369,174.022172,173.255566,173.541048,988780,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,25eac246-5dae-53f8-bcb3-86f228984d62,synthetic:1.0.0:QWTI:2023-03-07,QWTI,2023-03-07T21:00:00Z,2023-03-07T21:02:00Z,76.226726,77.105571,75.973417,76.850190,2041742,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,9f8233f8-5a6a-5daf-93bf-1d3668a66fc5,synthetic:1.0.0:QCASH:2023-03-07,QCASH,2023-03-07T21:00:00Z,2023-03-07T21:02:00Z,100.210017,100.253607,100.172942,100.216529,803299,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,3aeb3828-f8e0-5a96-adfe-8ae72f09d625,synthetic:1.0.0:QTECH:2023-03-08,QTECH,2023-03-08T21:00:00Z,2023-03-08T21:02:00Z,94.797515,95.972604,94.407959,95.579834,2901536,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,76a7da5f-ba24-54bf-a8c4-3d8cf8e1733f,synthetic:1.0.0:QGOLD:2023-03-08,QGOLD,2023-03-08T21:00:00Z,2023-03-08T21:02:00Z,173.489312,176.052778,173.219699,175.779607,2722359,USD,1d,normal,quantops_deterministic_synthetic_generator,True
1.0.0,c77173ee-b53e-5ed9-8c6d-0e702baeed71,synthetic:1.0.0:QWTI:2023-03-08,QWTI,2023-03-08T21:00:00Z,2023-03-08T21:02:00Z,76.836203,77.329045,76.271447,76.763824,1438335,USD,1d,normal,quantops_deterministic_synthetic_generator,True
